Year,赛事阶段,球队,本队进球,对手进球,Attendance,本队红牌,对手红牌,净胜球,比赛结果,是否淘汰赛,是否东道主,结果文字
1998,Quarter-finals,Italy,0,0,80000,0,0,0,1,1,0,平局
1998,Quarter-finals,Brazil,3,2,49500,0,0,1,2,1,0,胜利
1998,Round of 16,Romania,0,1,31800,0,0,-1,0,1,0,落败
1998,Round of 16,Argentina,2,2,30600,0,1,0,1,1,0,平局
1998,Round of 16,Germany,2,1,29800,0,0,1,2,1,0,胜利
1998,Round of 16,Netherlands,2,1,33000,0,0,1,2,1,0,胜利
1998,Round of 16,France,1,0,31800,0,0,1,2,1,1,胜利
1998,Round of 16,Nigeria,1,4,77000,0,0,-3,0,1,0,落败
1998,Round of 16,Italy,1,0,55000,0,0,1,2,1,0,胜利
1998,Round of 16,Brazil,4,1,45500,0,0,3,2,1,0,胜利
1998,Group stage,Argentina,1,0,31800,0,0,1,2,0,0,胜利
1998,Group stage,Japan,1,2,39100,0,0,-1,0,0,0,落败
1998,Group stage,Romania,1,1,80000,0,0,0,1,0,0,平局
1998,Group stage,Colombia,0,2,42000,0,0,-2,0,0,0,落败
1998,Group stage,Netherlands,2,2,30600,0,1,0,1,0,0,平局
1998,Group stage,Belgium,1,1,45500,0,0,0,1,0,0,平局
1998,Group stage,United States,0,1,38500,0,0,-1,0,0,0,落败
1998,Group stage,Germany,2,0,35500,0,0,2,2,0,0,胜利
1998,Group stage,South Africa,2,2,31800,0,0,0,1,0,0,平局
1998,Group stage,France,2,1,39100,0,0,1,2,0,1,胜利
1998,Group stage,Spain,6,1,41275,0,0,5,2,0,0,胜利
1998,Group stage,Nigeria,1,3,33400,0,0,-2,0,0,0,落败
1998,Group stage,Italy,2,1,80000,0,0,1,2,0,0,胜利
1998,Group stage,Chile,1,1,39500,0,1,0,1,0,0,平局
1998,Group stage,Brazil,1,2,57000,0,0,-1,0,0,0,落败
1998,Group stage,Scotland,0,3,36000,1,0,-3,0,0,0,落败
1998,Group stage,Colombia,1,0,35500,0,0,1,2,0,0,胜利
1998,Group stage,Romania,2,1,33140,0,0,1,2,0,0,胜利
1998,Group stage,Germany,2,2,41275,0,0,0,1,0,0,平局
1998,Group stage,Argentina,5,0,45500,0,0,5,2,0,0,胜利
1998,Group stage,United States,1,2,43300,0,0,-1,0,0,0,落败
1998,Group stage,Japan,0,1,35500,0,0,-1,0,0,0,落败
1998,Group stage,Belgium,2,2,31800,1,1,0,1,0,0,平局
1998,Group stage,Netherlands,5,0,55000,0,0,5,2,0,0,胜利
1998,Group stage,Nigeria,1,0,48000,0,0,1,2,0,0,胜利
1998,Group stage,Spain,0,0,36000,0,0,0,1,0,0,平局
1998,Group stage,South Africa,1,1,33500,1,1,0,1,0,0,平局
1998,Group stage,France,4,0,80000,1,1,4,2,0,1,胜利
1998,Group stage,Chile,1,1,36000,0,0,0,1,0,0,平局
1998,Group stage,Italy,3,0,35500,0,1,3,2,0,0,胜利
1998,Group stage,Scotland,1,1,31800,0,0,0,1,0,0,平局
1998,Group stage,Brazil,3,0,38500,0,0,3,2,0,0,胜利
1998,Group stage,England,2,0,54587,0,0,2,2,0,0,胜利
1998,Group stage,Romania,1,0,43300,0,0,1,2,0,0,胜利
1998,Group stage,Germany,2,0,49000,0,0,2,2,0,0,胜利
1998,Group stage,Argentina,1,0,33500,0,0,1,2,0,0,胜利
1998,Group stage,FR Yugoslavia,1,0,36000,0,0,1,2,0,0,胜利
1998,Group stage,Jamaica,1,3,38100,0,0,-2,0,0,0,落败
1998,Group stage,Spain,2,3,38000,0,0,-1,0,0,0,落败
1998,Group stage,Korea Republic,1,3,39100,1,0,-2,0,0,0,落败
1998,Group stage,Netherlands,0,0,77000,1,0,0,1,0,0,平局
1998,Group stage,Paraguay,0,0,27650,0,0,0,1,0,0,平局
1998,Group stage,Saudi Arabia,0,1,38100,0,0,-1,0,0,0,落败
1998,Group stage,France,3,0,55000,0,0,3,2,0,1,胜利
1998,Group stage,Italy,2,2,35200,0,0,0,1,0,0,平局
1998,Group stage,Cameroon,1,1,36500,0,0,0,1,0,0,平局
1998,Group stage,Brazil,2,1,80000,0,0,1,2,0,0,胜利
1998,Group stage,Morocco,2,2,29750,0,0,0,1,0,0,平局
1994,Final,Brazil,0,0,94194,0,0,0,1,1,0,平局
1994,Third-place match,Sweden,4,0,91500,0,0,4,2,0,0,胜利
1994,Semi-finals,Bulgaria,1,2,74110,0,0,-1,0,0,0,落败
1994,Semi-finals,Sweden,0,1,91856,1,0,-1,0,0,0,落败
1994,Quarter-finals,Bulgaria,2,1,72000,0,0,1,2,1,0,胜利
1994,Quarter-finals,Romania,2,2,83500,0,0,0,1,1,0,平局
1994,Quarter-finals,Italy,2,1,53400,0,0,1,2,1,0,胜利
1994,Quarter-finals,Netherlands,2,3,63500,0,0,-1,0,1,0,落败
1994,Round of 16,Nigeria,1,2,54367,0,1,-1,0,1,0,落败
1994,Round of 16,Mexico,1,1,71030,0,0,0,1,1,0,平局
1994,Round of 16,Netherlands,2,0,61355,0,0,2,2,1,0,胜利
1994,Round of 16,Brazil,1,0,84147,1,0,1,2,1,0,胜利
1994,Round of 16,Saudi Arabia,1,3,60277,0,0,-2,0,1,0,落败
1994,Round of 16,Romania,3,2,90469,0,0,1,2,1,0,胜利
1994,Round of 16,Germany,3,2,60246,0,0,1,2,1,0,胜利
1994,Round of 16,Spain,3,0,53121,0,0,3,2,1,0,胜利
1994,Group stage,Greece,0,2,53001,0,0,-2,0,0,0,落败
1994,Group stage,Argentina,0,2,63998,0,0,-2,0,0,0,落败
1994,Group stage,Morocco,1,2,60578,0,0,-1,0,0,0,落败
1994,Group stage,Belgium,0,1,52959,0,0,-1,0,0,0,落败
1994,Group stage,Italy,1,1,52535,0,0,0,1,0,0,平局
1994,Group stage,Republic of Ireland,0,0,72404,0,0,0,1,0,0,平局
1994,Group stage,Russia,6,1,74914,0,0,5,2,0,0,胜利
1994,Group stage,Brazil,1,1,77217,0,0,0,1,0,0,平局
1994,Group stage,Germany,3,2,63998,0,0,1,2,0,0,胜利
1994,Group stage,Bolivia,1,3,63089,0,0,-2,0,0,0,落败
1994,Group stage,Bulgaria,4,0,63160,0,0,4,2,0,0,胜利
1994,Group stage,United States,0,1,93869,0,0,-1,0,0,1,落败
1994,Group stage,Switzerland,0,2,83401,0,0,-2,0,0,0,落败
1994,Group stage,Belgium,1,0,62387,0,0,1,2,0,0,胜利
1994,Group stage,Saudi Arabia,2,1,76322,0,0,1,2,0,0,胜利
1994,Group stage,Argentina,2,1,54453,0,0,1,2,0,0,胜利
1994,Group stage,Mexico,2,1,60790,0,0,1,2,0,0,胜利
1994,Group stage,Brazil,3,0,83401,0,1,3,2,0,0,胜利
1994,Group stage,Sweden,3,1,71528,0,0,2,2,0,0,胜利
1994,Group stage,Italy,1,0,74624,1,0,1,2,0,0,胜利
1994,Group stage,Korea Republic,0,0,54453,0,0,0,1,0,0,平局
1994,Group stage,Romania,1,4,61428,1,0,-3,0,0,0,落败
1994,Group stage,United States,2,1,93869,0,0,1,2,0,1,胜利
1994,Group stage,Argentina,4,0,54456,0,0,4,2,0,0,胜利
1994,Group stage,Germany,1,1,63113,0,0,0,1,0,0,平局
1994,Group stage,Nigeria,3,0,44132,0,0,3,2,0,0,胜利
1994,Group stage,Brazil,2,0,81061,0,0,2,2,0,0,胜利
1994,Group stage,Netherlands,2,1,50535,0,0,1,2,0,0,胜利
1994,Group stage,Belgium,1,0,61219,0,0,1,2,0,0,胜利
1994,Group stage,Norway,1,0,52395,0,0,1,2,0,0,胜利
1994,Group stage,Cameroon,2,2,93194,0,0,0,1,0,0,平局
1994,Group stage,United States,1,1,73425,0,0,0,1,0,1,平局
1994,Group stage,Italy,0,1,75338,0,0,-1,0,0,0,落败
1994,Group stage,Colombia,1,3,91856,0,0,-2,0,0,0,落败
1994,Group stage,Germany,1,0,63117,0,1,1,2,0,0,胜利
1994,Group stage,Spain,2,2,56247,1,0,0,1,0,0,平局
1990,Final,West Germany,1,0,73603,0,1,1,2,1,0,胜利
1990,Third-place match,Italy,2,1,51426,0,0,1,2,0,1,胜利
1990,Semi-finals,West Germany,1,1,62628,0,0,0,1,0,0,平局
1990,Semi-finals,Italy,1,1,59978,0,0,0,1,0,1,平局
1990,Quarter-finals,West Germany,1,0,73347,0,1,1,2,1,0,胜利
1990,Quarter-finals,England,3,2,55205,0,0,1,2,1,0,胜利
1990,Quarter-finals,Yugoslavia,0,0,38971,1,0,0,1,1,0,平局
1990,Quarter-finals,Italy,1,0,73303,0,0,1,2,1,1,胜利
1990,Round of 16,Spain,1,2,35500,0,0,-1,0,1,0,落败
1990,Round of 16,England,1,0,34520,0,0,1,2,1,0,胜利
1990,Round of 16,Republic of Ireland,0,0,31818,0,0,0,1,1,0,平局
1990,Round of 16,Italy,2,0,73303,0,0,2,2,1,1,胜利
1990,Round of 16,Brazil,0,1,61381,1,0,-1,0,1,0,落败
1990,Round of 16,West Germany,2,1,74559,1,1,1,2,1,0,胜利
1990,Round of 16,Cameroon,2,1,50026,0,0,1,2,1,0,胜利
1990,Round of 16,Czechoslovakia,4,1,47673,0,0,3,2,1,0,胜利
1990,Group stage,Belgium,1,2,35950,0,0,-1,0,0,0,落败
1990,Group stage,Korea Republic,0,1,29039,1,0,-1,0,0,0,落败
1990,Group stage,Republic of Ireland,1,1,33288,0,0,0,1,0,0,平局
1990,Group stage,England,1,0,34959,0,0,1,2,0,0,胜利
1990,Group stage,Sweden,1,2,30223,0,0,-1,0,0,0,落败
1990,Group stage,Brazil,1,0,62502,0,0,1,2,0,0,胜利
1990,Group stage,West Germany,1,1,72510,0,0,0,1,0,0,平局
1990,Group stage,Yugoslavia,4,1,27833,0,0,3,2,0,0,胜利
1990,Group stage,Austria,2,1,34857,1,0,1,2,0,0,胜利
1990,Group stage,Italy,2,0,73303,0,0,2,2,0,1,胜利
1990,Group stage,Argentina,1,1,52733,0,0,0,1,0,0,平局
1990,Group stage,Cameroon,0,4,37307,0,0,-4,0,0,0,落败
1990,Group stage,Republic of Ireland,0,0,33288,0,0,0,1,0,0,平局
1990,Group stage,Belgium,3,1,33759,0,0,2,2,0,0,胜利
1990,Group stage,Korea Republic,1,3,32733,0,0,-2,0,0,0,落败
1990,Group stage,Brazil,1,0,58007,0,0,1,2,0,0,胜利
1990,Group stage,England,0,0,35267,0,0,0,1,0,0,平局
1990,Group stage,Sweden,1,2,31823,0,0,-1,0,0,0,落败
1990,Group stage,Austria,0,1,38962,0,0,-1,0,0,0,落败
1990,Group stage,West Germany,5,1,71169,0,0,4,2,0,0,胜利
1990,Group stage,Yugoslavia,1,0,32257,0,0,1,2,0,0,胜利
1990,Group stage,Cameroon,2,1,38687,0,0,1,2,0,0,胜利
1990,Group stage,Italy,1,0,73423,0,0,1,2,0,1,胜利
1990,Group stage,Uruguay,0,0,35713,0,0,0,1,0,0,平局
1990,Group stage,Argentina,2,0,55759,0,1,2,2,0,0,胜利
1990,Group stage,Belgium,2,0,32790,0,0,2,2,0,0,胜利
1990,Group stage,Netherlands,1,1,33288,0,0,0,1,0,0,平局
1990,Group stage,Costa Rica,1,0,30867,0,0,1,2,0,0,胜利
1990,Group stage,England,1,1,35238,0,0,0,1,0,0,平局
1990,Group stage,United States,1,5,33266,1,0,-4,0,0,0,落败
1990,Group stage,West Germany,4,1,74765,0,0,3,2,0,0,胜利
1990,Group stage,Brazil,2,1,62628,0,0,1,2,0,0,胜利
1990,Group stage,United Arab Emirates,0,2,30791,0,0,-2,0,0,0,落败
1990,Group stage,Soviet Union,0,2,42907,0,0,-2,0,0,0,落败
1990,Group stage,Italy,1,0,73303,0,0,1,2,0,1,胜利
1990,Group stage,Argentina,0,1,73780,0,1,-1,0,0,0,落败
1986,Third-place match,France,4,2,21000,0,0,2,2,0,0,胜利
1986,Semi-finals,France,0,2,45000,0,0,-2,0,0,0,落败
1986,Quarter-finals,Spain,1,1,45000,0,0,0,1,1,0,平局
1986,Quarter-finals,Brazil,1,1,65000,0,0,0,1,1,0,平局
1986,Quarter-finals,West Germany,0,0,41700,1,1,0,1,1,0,平局
1986,Round of 16,England,3,0,98728,0,0,3,2,1,0,胜利
1986,Round of 16,Denmark,1,5,38500,0,0,-4,0,1,0,落败
1986,Round of 16,Italy,0,2,70000,0,0,-2,0,1,0,落败
1986,Round of 16,Morocco,0,1,19800,0,0,-1,0,1,0,落败
1986,Round of 16,Brazil,4,0,45000,0,0,4,2,1,0,胜利
1986,Round of 16,Argentina,1,0,26000,0,0,1,2,1,0,胜利
1986,Round of 16,Soviet Union,3,4,32277,0,0,-1,0,1,0,落败
1986,Group stage,Scotland,0,0,20000,0,1,0,1,0,0,平局
1986,Group stage,Denmark,2,0,36000,1,0,2,2,0,0,胜利
1986,Group stage,Algeria,0,3,23980,0,0,-3,0,0,0,落败
1986,Group stage,Northern Ireland,0,3,51000,0,0,-3,0,0,0,落败
1986,Group stage,Paraguay,2,2,16000,0,0,0,1,0,0,平局
1986,Group stage,Iraq,0,1,103763,0,0,-1,0,0,0,落败
1986,Group stage,England,3,0,22700,0,0,3,2,0,0,胜利
1986,Group stage,Portugal,1,3,28000,0,0,-2,0,0,0,落败
1986,Group stage,Argentina,2,0,65000,0,0,2,2,0,0,胜利
1986,Group stage,Korea Republic,2,3,20000,0,0,-1,0,0,0,落败
1986,Group stage,Soviet Union,2,0,14200,0,0,2,2,0,0,胜利
1986,Group stage,Hungary,0,3,31420,0,0,-3,0,0,0,落败
1986,Group stage,West Germany,2,1,30000,0,0,1,2,0,0,胜利
1986,Group stage,Iraq,1,2,20000,0,0,-1,0,0,0,落败
1986,Group stage,Denmark,6,1,26500,0,1,5,2,0,0,胜利
1986,Group stage,Northern Ireland,1,2,28000,0,0,-1,0,0,0,落败
1986,Group stage,Poland,1,0,19915,0,0,1,2,0,0,胜利
1986,Group stage,Brazil,1,0,48000,0,0,1,2,0,0,胜利
1986,Group stage,Hungary,2,0,13800,0,1,2,2,0,0,胜利
1986,Group stage,England,0,0,20200,1,0,0,1,0,0,平局
1986,Group stage,Italy,1,1,32000,0,0,0,1,0,0,平局
1986,Group stage,France,1,1,36540,0,0,0,1,0,0,平局
1986,Group stage,Korea Republic,1,1,45000,0,0,0,1,0,0,平局
1986,Group stage,Paraguay,1,0,24000,0,0,1,2,0,0,胜利
1986,Group stage,Uruguay,1,1,30500,0,0,0,1,0,0,平局
1986,Group stage,Scotland,0,1,18000,0,0,-1,0,0,0,落败
1986,Group stage,Algeria,1,1,22000,0,0,0,1,0,0,平局
1986,Group stage,Portugal,1,0,23000,0,0,1,2,0,0,胜利
1986,Group stage,Soviet Union,6,0,16500,0,0,6,2,0,0,胜利
1986,Group stage,Argentina,3,1,60000,0,0,2,2,0,0,胜利
1986,Group stage,Morocco,0,0,19900,0,0,0,1,0,0,平局
1986,Group stage,Spain,0,1,35748,0,0,-1,0,0,0,落败
1986,Group stage,Canada,0,1,65500,0,0,-1,0,0,0,落败
1986,Group stage,Bulgaria,1,1,96000,0,0,0,1,0,0,平局
1982,Final,Italy,3,1,90000,0,0,2,2,1,0,胜利
1982,Third-place match,Poland,3,2,28000,0,0,1,2,0,0,胜利
1982,Semi-finals,Poland,0,2,50000,0,0,-2,0,0,0,落败
1982,Semi-finals,West Germany,3,3,70000,0,0,0,1,0,0,平局
1982,Second group stage,Italy,3,2,44000,0,0,1,2,0,0,胜利
1982,Second group stage,Spain,0,0,75000,0,0,0,1,0,1,平局
1982,Second group stage,France,4,1,37000,0,0,3,2,0,0,胜利
1982,Second group stage,Poland,0,0,65000,0,0,0,1,0,0,平局
1982,Second group stage,Argentina,1,3,44000,1,0,-2,0,0,0,落败
1982,Second group stage,West Germany,2,1,90089,0,0,1,2,0,0,胜利
1982,Second group stage,Austria,2,2,20000,0,0,0,1,0,0,平局
1982,Second group stage,Belgium,0,1,45000,0,0,-1,0,0,0,落败
1982,Second group stage,Italy,2,1,43000,0,1,1,2,0,0,胜利
1982,Second group stage,West Germany,0,0,75000,0,0,0,1,0,0,平局
1982,Second group stage,Austria,0,1,37000,0,0,-1,0,0,0,落败
1982,Second group stage,Poland,3,0,65000,0,0,3,2,0,0,胜利
1982,First group stage,England,1,0,39700,0,0,1,2,0,0,胜利
1982,First group stage,West Germany,1,0,41000,0,0,1,2,0,0,胜利
1982,First group stage,Northern Ireland,1,0,49562,1,0,1,2,0,0,胜利
1982,First group stage,France,1,1,28000,0,1,0,1,0,0,平局
1982,First group stage,Algeria,3,2,16000,0,0,1,2,0,0,胜利
1982,First group stage,Honduras,0,1,25000,1,0,-1,0,0,0,落败
1982,First group stage,Italy,1,1,20000,0,0,0,1,0,0,平局
1982,First group stage,Argentina,2,0,32500,0,0,2,2,0,0,胜利
1982,First group stage,Brazil,4,0,43000,0,0,4,2,0,0,胜利
1982,First group stage,Poland,5,1,25000,0,0,4,2,0,0,胜利
1982,First group stage,Belgium,1,1,37000,0,0,0,1,0,0,平局
1982,First group stage,Soviet Union,2,2,45000,0,0,0,1,0,0,平局
1982,First group stage,Algeria,0,2,22000,0,0,-2,0,0,0,落败
1982,First group stage,France,4,1,30043,0,0,3,2,0,0,胜利
1982,First group stage,Honduras,1,1,15000,0,0,0,1,0,0,平局
1982,First group stage,West Germany,4,1,42000,0,0,3,2,0,0,胜利
1982,First group stage,England,2,0,41123,0,0,2,2,0,0,胜利
1982,First group stage,Spain,2,1,48000,0,0,1,2,0,1,胜利
1982,First group stage,Poland,0,0,19000,0,0,0,1,0,0,平局
1982,First group stage,Soviet Union,3,0,19000,0,0,3,2,0,0,胜利
1982,First group stage,Belgium,1,0,15000,0,0,1,2,0,0,胜利
1982,First group stage,Italy,1,1,25000,0,0,0,1,0,0,平局
1982,First group stage,Brazil,4,1,47379,0,0,3,2,0,0,胜利
1982,First group stage,Argentina,4,1,32093,0,0,3,2,0,0,胜利
1982,First group stage,Chile,0,1,22500,0,0,-1,0,0,0,落败
1982,First group stage,Czechoslovakia,1,1,25000,0,0,0,1,0,0,平局
1982,First group stage,Yugoslavia,0,0,25000,0,0,0,1,0,0,平局
1982,First group stage,England,3,1,44172,0,0,2,2,0,0,胜利
1982,First group stage,West Germany,1,2,42000,0,0,-1,0,0,0,落败
1982,First group stage,Spain,1,1,49562,0,0,0,1,0,1,平局
1982,First group stage,Peru,0,0,11000,0,0,0,1,0,0,平局
1982,First group stage,Scotland,5,2,36000,0,0,3,2,0,0,胜利
1982,First group stage,Italy,0,0,33000,0,0,0,1,0,0,平局
1982,First group stage,Brazil,2,1,68000,0,0,1,2,0,0,胜利
1982,First group stage,Argentina,0,1,95000,0,0,-1,0,0,0,落败
1978,Final,Argentina,3,1,71483,0,0,2,2,1,1,胜利
1978,Third-place match,Brazil,2,1,69659,0,0,1,2,0,0,胜利
1978,Second round,Netherlands,2,1,67433,0,0,1,2,0,0,胜利
1978,Second round,Austria,3,2,38318,0,0,1,2,0,0,胜利
1978,Second round,Brazil,3,1,39586,0,0,2,2,0,0,胜利
1978,Second round,Argentina,6,0,37315,0,0,6,2,0,1,胜利
1978,Second round,Poland,1,0,35288,0,0,1,2,0,0,胜利
1978,Second round,West Germany,2,2,40750,0,1,0,1,0,0,平局
1978,Second round,Italy,1,0,66695,0,0,1,2,0,0,胜利
1978,Second round,Argentina,0,0,37326,0,0,0,1,0,1,平局
1978,Second round,Netherlands,5,1,25050,0,0,4,2,0,0,胜利
1978,Second round,West Germany,0,0,67547,0,0,0,1,0,0,平局
1978,Second round,Brazil,3,0,31278,0,0,3,2,0,0,胜利
1978,Second round,Argentina,2,0,37091,0,0,2,2,0,1,胜利
1978,First round,Brazil,1,0,35221,0,0,1,2,0,0,胜利
1978,First round,Spain,1,0,42132,0,0,1,2,0,0,胜利
1978,First round,Peru,4,1,21262,0,0,3,2,0,0,胜利
1978,First round,Scotland,3,2,35130,0,0,1,2,0,0,胜利
1978,First round,France,3,1,23127,0,0,2,2,0,0,胜利
1978,First round,Poland,3,1,22651,0,0,2,2,0,0,胜利
1978,First round,West Germany,0,0,30667,0,0,0,1,0,0,平局
1978,First round,Italy,1,0,71712,0,0,1,2,0,0,胜利
1978,First round,Austria,1,0,41424,0,0,1,2,0,0,胜利
1978,First round,Brazil,0,0,34771,0,0,0,1,0,0,平局
1978,First round,Netherlands,0,0,28125,0,0,0,1,0,0,平局
1978,First round,Scotland,1,1,7938,0,0,0,1,0,0,平局
1978,First round,Italy,3,1,26533,0,0,2,2,0,0,胜利
1978,First round,West Germany,6,0,35258,0,0,6,2,0,0,胜利
1978,First round,Poland,1,0,9624,0,0,1,2,0,0,胜利
1978,First round,Argentina,2,1,71666,0,0,1,2,0,1,胜利
1978,First round,Sweden,1,1,32569,0,0,0,1,0,0,平局
1978,First round,Austria,2,1,40841,0,0,1,2,0,0,胜利
1978,First round,Peru,3,1,37927,0,0,2,2,0,0,胜利
1978,First round,Netherlands,3,0,33431,0,0,3,2,0,0,胜利
1978,First round,Italy,2,1,42373,0,0,1,2,0,0,胜利
1978,First round,Tunisia,3,1,17396,0,0,2,2,0,0,胜利
1978,First round,Argentina,2,1,71615,0,1,1,2,0,1,胜利
1978,First round,West Germany,0,0,67579,0,0,0,1,0,0,平局
1974,Final,Netherlands,1,2,78200,0,0,-1,0,1,0,落败
1974,Third-place match,Brazil,0,1,77100,0,0,-1,0,0,0,落败
1974,Second round,Poland,0,1,62000,0,0,-1,0,0,0,落败
1974,Second round,Netherlands,2,0,53700,0,1,2,2,0,0,胜利
1974,Second round,Argentina,1,1,54254,0,0,0,1,0,0,平局
1974,Second round,Sweden,2,1,41300,0,0,1,2,0,0,胜利
1974,Second round,Poland,2,1,58000,0,0,1,2,0,0,胜利
1974,Second round,Argentina,1,2,39400,0,0,-1,0,0,0,落败
1974,Second round,Germany DR,0,2,68348,0,0,-2,0,0,0,落败
1974,Second round,West Germany,4,2,67800,0,0,2,2,0,0,胜利
1974,Second round,Yugoslavia,0,2,67385,0,0,-2,0,0,0,落败
1974,Second round,Brazil,1,0,59863,0,0,1,2,0,0,胜利
1974,Second round,Sweden,0,1,44955,0,0,-1,0,0,0,落败
1974,Second round,Netherlands,4,0,56548,0,0,4,2,0,0,胜利
1974,First round,Bulgaria,1,4,53300,0,0,-3,0,0,0,落败
1974,First round,Poland,2,1,70100,0,0,1,2,0,0,胜利
1974,First round,Sweden,3,0,28300,0,0,3,2,0,0,胜利
1974,First round,Argentina,4,1,25900,0,0,3,2,0,0,胜利
1974,First round,Scotland,1,1,56000,0,0,0,1,0,0,平局
1974,First round,Australia,0,0,17400,1,0,0,1,0,0,平局
1974,First round,Zaire,0,3,36200,0,0,-3,0,0,0,落败
1974,First round,Germany DR,1,0,60200,0,0,1,2,0,0,胜利
1974,First round,Bulgaria,1,1,13400,0,0,0,1,0,0,平局
1974,First round,Netherlands,0,0,53700,0,0,0,1,0,0,平局
1974,First round,Argentina,1,1,70100,0,0,0,1,0,0,平局
1974,First round,Australia,0,3,53300,0,0,-3,0,0,0,落败
1974,First round,Chile,1,1,28300,0,0,0,1,0,0,平局
1974,First round,Scotland,0,0,62000,0,0,0,1,0,0,平局
1974,First round,Uruguay,0,2,55100,1,0,-2,0,0,0,落败
1974,First round,Sweden,0,0,23800,0,0,0,1,0,0,平局
1974,First round,Italy,3,1,53000,0,0,2,2,0,0,胜利
1974,First round,Poland,3,2,32700,0,0,1,2,0,0,胜利
1974,First round,West Germany,1,0,81100,0,1,1,2,0,0,胜利
1974,First round,Germany DR,2,0,17000,0,0,2,2,0,0,胜利
1974,First round,Zaire,0,2,27000,0,0,-2,0,0,0,落败
1974,First round,Brazil,0,0,62000,0,0,0,1,0,0,平局
1970,Third-place match,West Germany,1,0,104403,0,0,1,2,0,0,胜利
1970,Semi-finals,Italy,4,3,102444,0,0,1,2,0,0,胜利
1970,Semi-finals,Brazil,3,1,51261,0,0,2,2,0,0,胜利
1970,Quarter-finals,Brazil,4,2,54233,0,0,2,2,1,0,胜利
1970,Quarter-finals,Italy,4,1,26851,0,0,3,2,1,0,胜利
1970,Quarter-finals,Uruguay,1,0,26085,0,0,1,2,1,0,胜利
1970,Quarter-finals,West Germany,3,2,23357,0,0,1,2,1,0,胜利
1970,Group stage,Italy,0,0,9890,0,0,0,1,0,0,平局
1970,Group stage,Bulgaria,1,1,12299,0,0,0,1,0,0,平局
1970,Group stage,England,1,0,49292,0,0,1,2,0,0,胜利
1970,Group stage,West Germany,3,1,17875,0,0,2,2,0,0,胜利
1970,Group stage,Brazil,3,2,50804,0,0,1,2,0,0,胜利
1970,Group stage,Sweden,1,0,18163,0,0,1,2,0,0,胜利
1970,Group stage,Soviet Union,2,0,89979,0,0,2,2,0,0,胜利
1970,Group stage,Mexico,4,0,103058,0,0,4,2,0,1,胜利
1970,Group stage,Brazil,1,0,66843,0,0,1,2,0,0,胜利
1970,Group stage,West Germany,5,2,12710,0,0,3,2,0,0,胜利
1970,Group stage,Sweden,1,1,9624,0,0,0,1,0,0,平局
1970,Group stage,Romania,2,1,56818,0,0,1,2,0,0,胜利
1970,Group stage,Uruguay,0,0,29968,0,0,0,1,0,0,平局
1970,Group stage,Soviet Union,4,1,95261,0,0,3,2,0,0,胜利
1970,Group stage,Peru,3,0,13537,0,0,3,2,0,0,胜利
1970,Group stage,Belgium,3,0,92205,0,0,3,2,0,0,胜利
1970,Group stage,Brazil,4,1,52897,0,0,3,2,0,0,胜利
1970,Group stage,Italy,1,0,13433,0,0,1,2,0,0,胜利
1970,Group stage,West Germany,2,1,12942,0,0,1,2,0,0,胜利
1970,Group stage,England,1,0,50560,0,0,1,2,0,0,胜利
1970,Group stage,Peru,3,2,13765,0,0,1,2,0,0,胜利
1970,Group stage,Uruguay,2,0,20654,0,0,2,2,0,0,胜利
1966,Final,England,4,2,96924,0,0,2,2,1,1,胜利
1966,Third-place match,Portugal,2,1,87696,0,0,1,2,0,0,胜利
1966,Semi-finals,England,2,1,94493,0,0,1,2,0,1,胜利
1966,Semi-finals,West Germany,2,1,38273,0,1,1,2,0,0,胜利
1966,Quarter-finals,Portugal,5,3,40248,0,0,2,2,1,0,胜利
1966,Quarter-finals,England,1,0,90584,0,1,1,2,1,1,胜利
1966,Quarter-finals,Soviet Union,2,1,26844,0,0,1,2,1,0,胜利
1966,Quarter-finals,West Germany,4,0,40007,0,1,4,2,1,0,胜利
1966,Group stage,England,2,0,98270,0,0,2,2,0,1,胜利
1966,Group stage,Hungary,3,1,24129,0,0,2,2,0,0,胜利
1966,Group stage,West Germany,2,1,42187,0,0,1,2,0,0,胜利
1966,Group stage,Soviet Union,2,1,16027,0,0,1,2,0,0,胜利
1966,Group stage,Uruguay,0,0,61112,0,0,0,1,0,0,平局
1966,Group stage,Argentina,2,0,32127,0,0,2,2,0,0,胜利
1966,Group stage,Portugal,3,1,58479,0,0,2,2,0,0,胜利
1966,Group stage,Korea DPR,1,0,17829,0,0,1,2,0,0,胜利
1966,Group stage,West Germany,0,0,46587,0,1,0,1,0,0,平局
1966,Group stage,Soviet Union,1,0,27793,0,0,1,2,0,0,胜利
1966,Group stage,Portugal,3,0,25438,0,0,3,2,0,0,胜利
1966,Group stage,England,2,0,92570,0,0,2,2,0,1,胜利
1966,Group stage,Spain,2,1,32028,0,0,1,2,0,0,胜利
1966,Group stage,Uruguay,2,1,45662,0,0,1,2,0,0,胜利
1966,Group stage,Hungary,3,1,51387,0,0,2,2,0,0,胜利
1966,Group stage,Korea DPR,1,1,13792,0,0,0,1,0,0,平局
1966,Group stage,Argentina,2,1,42738,0,0,1,2,0,0,胜利
1966,Group stage,France,1,1,69237,0,0,0,1,0,0,平局
1966,Group stage,Italy,2,0,27199,0,0,2,2,0,0,胜利
1966,Group stage,Portugal,3,1,29886,0,0,2,2,0,0,胜利
